#anno-id:466
#text:지진이 끝나고 15초 밖에 걸리지 않았다는 것을 받아들이기 어렵다.
0	지진이	_	_	B-Activity
1	들면,	_	_	O
2	한때	_	_	O
3	가장	_	_	O
4	취약한	_	_	O
5	재임자인	_	_	O
6	하원의	_	_	B-Group
7	첫번째	_	_	B-Standing
8	재임	_	_	I-Standing
9	기간의	_	_	I-Standing
10	멤버들은	멤버.n	Membership	O
11	영향을	_	_	O
12	받지	_	_	O
13	않게	_	_	O
14	되었다.	_	_	O

#anno-id:726
#text:예를 들면, 한때 가장 취약한 재임자인 하원의 첫번째 재임 기간의 멤버들은 영향을 받지 않게 되었다.
0	예를	_	_	O
1	들면,	_	_	O
2	한때	_	_	B-Entity
3	가장	_	_	I-Entity
4	취약한	_	_	I-Entity
5	재임자인	_	_	I-Entity
6	하원의	_	_	I-Entity
7	첫번째	_	_	I-Entity
8	재임	_	_	I-Entity
9	기간의	_	_	I-Entity
10	멤버들은	_	_	I-Entity
11	영향을	_	_	B-Final_state
12	받지	_	_	I-Final_state
13	않게	_	_	I-Final_state
14	되었다.	되다.a	Becoming	O

#anno-id:729
#text:이러한 최근의 추세에 대한 하나의 예외는 레이건 혁명으로 1980년에 당선되고 1982년에 재선에 출마한 52명의 신참 공화당 의원 중 13명이 패배한 것이었다.
0	이러한	_	_	O
1	최근의	_	_	O
2	추세에	_	_	O
3	대한	_	_	O
4	하나의	_	_	O
5	예외는	_	_	O
6	레이건	_	_	B-Agent
7	혁명으로	_	_	I-Agent
8	1980년에	_	_	B-Time
9	당선되고	당선되다.v	Bringing	B-Goal
10	1982년에	_	_	O
11	재선에	_	_	O
12	출마한	_	_	O
13	52명의	_	_	B-Theme
14	신참	_	_	I-Theme
15	공화당	_	_	I-Theme
16	의원	_	_	I-Theme
17	중	_	_	O
18	13명이	_	_	O
19	패배한	_	_	O
20	것이었다.	_	_	O

#anno-id:730
#text:이러한 최근의 추세에 대한 하나의 예외는 레이건 혁명으로 1980년에 당선되고 1982년에 재선에 출마한 52명의 신참 공화당 의원 중 13명이 패배한 것이었다.
0	이러한	_	_	O
1	최근의	_	_	O
2	추세에	_	_	O
3	대한	_	_	O
4	하나의	_	_	O
5	예외는	_	_	O
6	레이건	_	_	O
7	혁명으로	_	_	O
8	1980년에	_	_	O
9	당선되고	_	_	O
10	1982년에	_	_	B-Loser
11	재선에	_	_	I-Loser
12	출마한	_	_	I-Loser
13	52명의	_	_	I-Loser
14	신참	_	_	I-Loser
15	공화당	_	_	I-Loser
16	의원	_	_	I-Loser
17	중	_	_	I-Loser
18	13명이	_	_	I-Loser
19	패배한	패배하다.v	Beat_opponent	O
20	것이었다.	_	_	O

#anno-id:733
#text:이러한 최근의 추세에 대한 하나의 예외는 레이건 혁명으로 1980년에 당선되고 1982년에 재선에 출마한 52명의 신참 공화당 의원 중 13명이 패배한 것이었다.
0	이러한	_	_	O
1	최근의	_	_	O
2	추세에	-에.j	Temporal_collocation	O
3	대한	_	_	O
4	하나의	_	_	O
5	예외는	_	_	O
6	레이건	_	_	O
7	혁명으로	_	_	O
8	1980년에	_	_	B-Landmark_period
9	당선되고	_	_	B-Trajector_event
10	1982년에	_	_	O
11	재선에	_	_	O
12	출마한	_	_	O
13	52명의	_	_	O
14	신참	_	_	O
15	공화당	_	_	O
16	의원	_	_	O
17	중	_	_	O
18	13명이	_	_	O
19	패배한	_	_	O
20	것이었다.	_	_	O

#anno-id:735
#text:이들 신참 의원들은 국가정책 결정에서 레이건 혁명을 전파하면서 당파적인 역할을 훨씬 더 강조했기 때문에 그들은 패배에 더욱 취약하였다.
0	이들	_	_	O
1	신참	_	_	O
2	의원들은	_	_	O
3	국가정책	_	_	B-Created_entity
4	결정에서	결정.n	Intentionally_create	O
5	레이건	_	_	O
6	혁명을	_	_	O
7	전파하면서	_	_	O
8	당파적인	_	_	O
9	역할을	_	_	O
10	훨씬	_	_	O
11	더	_	_	O
12	강조했기	_	_	O
13	때문에	_	_	O
14	그들은	_	_	O
15	패배에	_	_	O
16	더욱	_	_	O
17	취약하였다.	_	_	O

#anno-id:738
#text:이들 신참 의원들은 국가정책 결정에서 레이건 혁명을 전파하면서 당파적인 역할을 훨씬 더 강조했기 때문에 그들은 패배에 더욱 취약하였다.
0	이들	_	_	B-Agent
1	신참	_	_	I-Agent
2	의원들은	_	_	I-Agent
3	국가정책	_	_	B-Action
4	결정에서	_	_	I-Action
5	레이건	_	_	B-Consideration
6	혁명을	_	_	I-Consideration
7	전파하면서	_	_	I-Consideration
8	당파적인	_	_	I-Consideration
9	역할을	_	_	I-Consideration
10	훨씬	_	_	B-Degree
11	더	_	_	I-Degree
12	강조했기	강조하다.v	Emphasizing	O
13	때문에	_	_	O
14	그들은	_	_	O
15	패배에	_	_	O
16	더욱	_	_	O
17	취약하였다.	_	_	O

#anno-id:740
#text:유력한 후보자들은 민주당 반대파에 의해 예상되는 패배보다 의원 급여 때문에 덜 출마의 용기를 잃게 된다.
0	유력한	_	_	O
1	후보자들은	_	_	O
2	민주당	_	_	B-Winner
3	반대파에	_	_	I-Winner
4	의해	_	_	I-Winner
5	예상되는	_	_	O
6	패배보다	패배.n	Beat_opponent	O
7	의원	_	_	O
8	급여	_	_	O
9	때문에	_	_	O
10	덜	_	_	O
11	출마의	_	_	O
12	용기를	_	_	O
13	잃게	_	_	O
14	된다.	_	_	O

#anno-id:744
#text:유력한 후보자들은 민주당 반대파에 의해 예상되는 패배보다 의원 급여 때문에 덜 출마의 용기를 잃게 된다.
0	유력한	_	_	O
1	후보자들은	_	_	O
2	민주당	_	_	B-Possessor
3	반대파에	_	_	I-Possessor
4	의해	의하다.v	Body_parts	O
5	예상되는	_	_	O
6	패배보다	_	_	O
7	의원	_	_	O
8	급여	_	_	O
9	때문에	_	_	O
10	덜	_	_	O
11	출마의	_	_	O
12	용기를	_	_	O
13	잃게	_	_	O
14	된다.	_	_	O

#anno-id:747
#text:다섯째, 이 이론은 왜 표 분리가 남부에서 특히 두드러졌는지에 대해 적어도 부분적인 이유를 제공해준다.
0	다섯째,	_	_	O
1	이	_	_	O
2	이론은	_	_	O
3	왜	_	_	B-Action
4	표	_	_	I-Action
5	분리가	_	_	I-Action
6	남부에서	_	_	I-Action
7	특히	_	_	I-Action
8	두드러졌는지에	_	_	I-Action
9	대해	_	_	I-Action
10	적어도	_	_	O
11	부분적인	_	_	O
12	이유를	이유.n	Reason	O
13	제공해준다.	_	_	O

#anno-id:748
#text:다섯째, 이 이론은 왜 표 분리가 남부에서 특히 두드러졌는지에 대해 적어도 부분적인 이유를 제공해준다.
0	다섯째,	_	_	O
1	이	_	_	B-Supplier
2	이론은	_	_	I-Supplier
3	왜	_	_	B-Theme
4	표	_	_	I-Theme
5	분리가	_	_	I-Theme
6	남부에서	_	_	I-Theme
7	특히	_	_	I-Theme
8	두드러졌는지에	_	_	I-Theme
9	대해	_	_	I-Theme
10	적어도	_	_	I-Theme
11	부분적인	_	_	I-Theme
12	이유를	_	_	I-Theme
13	제공해준다.	제공하다.v	Supply	O

#anno-id:749
#text:남부 출신의 민주당 의원들이 1932년 이후 의회에서 균형이 맞지 않는 의회 권력의 몫을 차지하였고 그리고 그러한 정치적 영향력을 그들의 각 선거구에 대한 비교적 더 많은 지역적인 혜택으로 해석할 수 있는 만큼, 남부의 투표자들은 그러한 민주당 의원들이 집권을 유지하도록 할 특별히 강력한 동기를 가지고 있었다.
0	남부	_	_	B-Origin
1	출신의	출신.n	Origin	O
2	민주당	_	_	B-Entity
3	의원들이	_	_	I-Entity
4	1932년	_	_	O
5	이후	_	_	O
6	의회에서	_	_	O
7	균형이	_	_	O
8	맞지	_	_	O
9	않는	_	_	O
10	의회	_	_	O
11	권력의	_	_	O
12	몫을	_	_	O
13	차지하였고	_	_	O
14	그리고	_	_	O
15	그러한	_	_	O
16	정치적	_	_	O
17	영향력을	_	_	O
18	그들의	_	_	O
19	각	_	_	O
20	선거구에	_	_	O
21	대한	_	_	O
22	비교적	_	_	O
23	더	_	_	O
24	많은	_	_	O
25	지역적인	_	_	O
26	혜택으로	_	_	O
27	해석할	_	_	O
28	수	_	_	O
29	있는	_	_	O
30	만큼,	_	_	O
31	남부의	_	_	O
32	투표자들은	_	_	O
33	그러한	_	_	O
34	민주당	_	_	O
35	의원들이	_	_	O
36	집권을	_	_	O
37	유지하도록	_	_	O
38	할	_	_	O
39	특별히	_	_	O
40	강력한	_	_	O
41	동기를	_	_	O
42	가지고	_	_	O
43	있었다.	_	_	O

#anno-id:759
#text:민주당 의원들이 그들의 공화당 동료들보다 지역의 이익 추구에 더 개입한다는 핵심 가정을 확증하는 세 가지 증거가 있다.
0	민주당	_	_	B-Type
1	의원들이	의원.n	Leadership	O
2	그들의	_	_	O
3	공화당	_	_	O
4	동료들보다	_	_	O
5	지역의	_	_	O
6	이익	_	_	O
7	추구에	_	_	O
8	더	_	_	O
9	개입한다는	_	_	O
10	핵심	_	_	O
11	가정을	_	_	O
12	확증하는	_	_	O
13	세	_	_	O
14	가지	_	_	O
15	증거가	_	_	O
16	있다.	_	_	O

#anno-id:763
#text:둘째, 그 핵심 가정이 맞다면, 그와 같은 투표가 국가정책 결정을 반영하고 그와 같은 투표 참여가 의원이 지역의 이익 추구에 그렇지 않으면 전념할 시간을 빼앗는다는 점에서 민주당 의원들은 공화당 의원들보다 호명 투표에서 더 낮은 참석률을 보였어야 한다.
0	둘째,	_	_	O
1	그	_	_	O
2	핵심	_	_	O
3	가정이	_	_	O
4	맞다면,	_	_	O
5	그와	_	_	O
6	같은	_	_	O
7	투표가	_	_	O
8	국가정책	국가.n	Political_locales	O
9	결정을	_	_	O
10	반영하고	_	_	O
11	그와	_	_	O
12	같은	_	_	O
13	투표	_	_	O
14	참여가	_	_	O
15	의원이	_	_	O
16	지역의	_	_	O
17	이익	_	_	O
18	추구에	_	_	O
19	그렇지	_	_	O
20	않으면	_	_	O
21	전념할	_	_	O
22	시간을	_	_	O
23	빼앗는다는	_	_	O
24	점에서	_	_	O
25	민주당	_	_	O
26	의원들은	_	_	O
27	공화당	_	_	O
28	의원들보다	_	_	O
29	호명	_	_	O
30	투표에서	_	_	O
31	더	_	_	O
32	낮은	_	_	O
33	참석률을	_	_	O
34	보였어야	_	_	O
35	한다.	_	_	O

#anno-id:769
#text:둘째, 그 핵심 가정이 맞다면, 그와 같은 투표가 국가정책 결정을 반영하고 그와 같은 투표 참여가 의원이 지역의 이익 추구에 그렇지 않으면 전념할 시간을 빼앗는다는 점에서 민주당 의원들은 공화당 의원들보다 호명 투표에서 더 낮은 참석률을 보였어야 한다.
0	둘째,	_	_	O
1	그	_	_	O
2	핵심	_	_	O
3	가정이	_	_	O
4	맞다면,	_	_	O
5	그와	_	_	O
6	같은	_	_	O
7	투표가	_	_	O
8	국가정책	_	_	O
9	결정을	_	_	O
10	반영하고	_	_	O
11	그와	_	_	B-Cause
12	같은	_	_	I-Cause
13	투표	_	_	I-Cause
14	참여가	_	_	I-Cause
15	의원이	_	_	B-Source
16	지역의	_	_	I-Source
17	이익	_	_	I-Source
18	추구에	_	_	I-Source
19	그렇지	_	_	I-Source
20	않으면	_	_	I-Source
21	전념할	_	_	I-Source
22	시간을	_	_	I-Source
23	빼앗는다는	빼앗다.v	Removing	O
24	점에서	_	_	O
25	민주당	_	_	O
26	의원들은	_	_	O
27	공화당	_	_	O
28	의원들보다	_	_	O
29	호명	_	_	O
30	투표에서	_	_	O
31	더	_	_	O
32	낮은	_	_	O
33	참석률을	_	_	O
34	보였어야	_	_	O
35	한다.	_	_	O

#anno-id:775
#text:마지막으로, 표에서 보여주는 것처럼, 민주당 의원들은 지역의 이익 추구 임무가 더 중요하고 워싱턴 사무실에 비해 국가정책 결정 활동은 상대적으로 덜 중요한 지역구 사무실에 더 높은 비율의 개인 참모들을 할당한다 .
0	마지막으로,	_	_	O
1	표에서	_	_	O
2	보여주는	_	_	O
3	것처럼,	_	_	O
4	민주당	_	_	O
5	의원들은	_	_	O
6	지역의	_	_	O
7	이익	_	_	O
8	추구	_	_	O
9	임무가	_	_	O
10	더	_	_	O
11	중요하고	_	_	O
12	워싱턴	_	_	O
13	사무실에	_	_	O
14	비해	_	_	O
15	국가정책	_	_	B-Created_entity
16	결정	결정.n	Intentionally_create	O
17	활동은	_	_	O
18	상대적으로	_	_	O
19	덜	_	_	O
20	중요한	_	_	O
21	지역구	_	_	O
22	사무실에	_	_	O
23	더	_	_	O
24	높은	_	_	O
25	비율의	_	_	O
26	개인	_	_	O
27	참모들을	_	_	O
28	할당한다	_	_	O
29	.	_	_	O

#anno-id:778
#text:마지막으로, 표에서 보여주는 것처럼, 민주당 의원들은 지역의 이익 추구 임무가 더 중요하고 워싱턴 사무실에 비해 국가정책 결정 활동은 상대적으로 덜 중요한 지역구 사무실에 더 높은 비율의 개인 참모들을 할당한다 .
0	마지막으로,	_	_	O
1	표에서	_	_	O
2	보여주는	_	_	O
3	것처럼,	_	_	O
4	민주당	_	_	O
5	의원들은	_	_	O
6	지역의	_	_	O
7	이익	_	_	O
8	추구	_	_	O
9	임무가	_	_	O
10	더	_	_	O
11	중요하고	_	_	O
12	워싱턴	_	_	O
13	사무실에	_	_	O
14	비해	_	_	O
15	국가정책	_	_	B-Act
16	결정	_	_	I-Act
17	활동은	활동.n	Intentionally_act	O
18	상대적으로	_	_	O
19	덜	_	_	O
20	중요한	_	_	O
21	지역구	_	_	O
22	사무실에	_	_	O
23	더	_	_	O
24	높은	_	_	O
25	비율의	_	_	O
26	개인	_	_	O
27	참모들을	_	_	O
28	할당한다	_	_	O
29	.	_	_	O

#anno-id:780
#text:더욱이, 1986년과 1987년 사이 ( 상원의 지배가 한 당에서 다른 당의 손으로 넘어갔을 때 ) 상원에서의 개인 참모 충원 결정의 변화를 조사 해보면, 표에 나타난 바와 같이 개인 참모 충원의 차이는 위원회 참모와 같은 다른 자원에 대해, 그들의 당수당 지위 때문에, 민주당이 행사하는 불균형 지배에 기인될 수 없다는 것을 드러낸다.
0	더욱이,	_	_	O
1	1986년과	_	_	B-Support
2	1987년	_	_	I-Support
3	사이	_	_	I-Support
4	(	_	_	I-Support
5	상원의	_	_	I-Support
6	지배가	_	_	I-Support
7	한	_	_	I-Support
8	당에서	_	_	I-Support
9	다른	_	_	I-Support
10	당의	_	_	I-Support
11	손으로	_	_	I-Support
12	넘어갔을	_	_	I-Support
13	때	_	_	I-Support
14	)	_	_	I-Support
15	상원에서의	_	_	I-Support
16	개인	_	_	I-Support
17	참모	_	_	I-Support
18	충원	_	_	I-Support
19	결정의	_	_	I-Support
20	변화를	_	_	I-Support
21	조사	_	_	I-Support
22	해보면,	_	_	I-Support
23	표에	_	_	B-Proposition
24	나타난	_	_	I-Proposition
25	바와	_	_	I-Proposition
26	같이	_	_	I-Proposition
27	개인	_	_	I-Proposition
28	참모	_	_	I-Proposition
29	충원의	_	_	I-Proposition
30	차이는	_	_	I-Proposition
31	위원회	_	_	I-Proposition
32	참모와	_	_	I-Proposition
33	같은	_	_	I-Proposition
34	다른	_	_	I-Proposition
35	자원에	_	_	I-Proposition
36	대해,	_	_	I-Proposition
37	그들의	_	_	I-Proposition
38	당수당	_	_	I-Proposition
39	지위	_	_	I-Proposition
40	때문에,	_	_	I-Proposition
41	민주당이	_	_	I-Proposition
42	행사하는	_	_	I-Proposition
43	불균형	_	_	I-Proposition
44	지배에	_	_	I-Proposition
45	기인될	_	_	I-Proposition
46	수	_	_	I-Proposition
47	없다는	_	_	I-Proposition
48	것을	_	_	I-Proposition
49	드러낸다.	드러내다.v	Evidence	I-Proposition

#anno-id:781
#text:더욱이, 1986년과 1987년 사이 ( 상원의 지배가 한 당에서 다른 당의 손으로 넘어갔을 때 ) 상원에서의 개인 참모 충원 결정의 변화를 조사 해보면, 표에 나타난 바와 같이 개인 참모 충원의 차이는 위원회 참모와 같은 다른 자원에 대해, 그들의 당수당 지위 때문에, 민주당이 행사하는 불균형 지배에 기인될 수 없다는 것을 보여준다.
0	더욱이,	_	_	O
1	1986년과	_	_	O
2	1987년	_	_	O
3	사이	_	_	O
4	(	_	_	O
5	상원의	_	_	O
6	지배가	_	_	O
7	한	_	_	O
8	당에서	당.n	Aggregate	O
9	다른	_	_	O
10	당의	_	_	O
11	손으로	_	_	O
12	넘어갔을	_	_	O
13	때	_	_	O
14	)	_	_	O
15	상원에서의	_	_	O
16	개인	_	_	O
17	참모	_	_	O
18	충원	_	_	O
19	결정의	_	_	O
20	변화를	_	_	O
21	조사	_	_	O
22	해보면,	_	_	O
23	표에	_	_	O
24	나타난	_	_	O
25	바와	_	_	O
26	같이	_	_	O
27	개인	_	_	O
28	참모	_	_	O
29	충원의	_	_	O
30	차이는	_	_	O
31	위원회	_	_	O
32	참모와	_	_	O
33	같은	_	_	O
34	다른	_	_	O
35	자원에	_	_	O
36	대해,	_	_	O
37	그들의	_	_	O
38	당수당	_	_	O
39	지위	_	_	O
40	때문에,	_	_	O
41	민주당이	_	_	O
42	행사하는	_	_	O
43	불균형	_	_	O
44	지배에	_	_	O
45	기인될	_	_	O
46	수	_	_	O
47	없다는	_	_	O
48	것을	_	_	O
49	보여준다.	_	_	O

#anno-id:787
#text:더욱이, 1986년과 1987년 사이 ( 상원의 지배가 한 당에서 다른 당의 손으로 넘어갔을 때 ) 상원에서의 개인 참모 충원 결정의 변화를 조사 해보면, 표에 나타난 바와 같이 개인 참모 충원의 차이는 위원회 참모와 같은 다른 자원에 대해, 그들의 당수당 지위 때문에, 민주당이 행사하는 불균형 지배에 기인될 수 없다는 것을 보여준다.
0	더욱이,	_	_	O
1	1986년과	_	_	B-Ground
2	1987년	_	_	I-Ground
3	사이	_	_	I-Ground
4	(	_	_	I-Ground
5	상원의	_	_	I-Ground
6	지배가	_	_	I-Ground
7	한	_	_	I-Ground
8	당에서	_	_	I-Ground
9	다른	_	_	I-Ground
10	당의	_	_	I-Ground
11	손으로	_	_	I-Ground
12	넘어갔을	_	_	I-Ground
13	때	_	_	I-Ground
14	)	_	_	I-Ground
15	상원에서의	_	_	I-Ground
16	개인	_	_	I-Ground
17	참모	_	_	I-Ground
18	충원	_	_	I-Ground
19	결정의	_	_	I-Ground
20	변화를	_	_	I-Ground
21	조사	조사.n	Scrutiny	I-Ground
22	해보면,	_	_	I-Ground
23	표에	_	_	O
24	나타난	_	_	O
25	바와	_	_	O
26	같이	_	_	O
27	개인	_	_	O
28	참모	_	_	O
29	충원의	_	_	O
30	차이는	_	_	O
31	위원회	_	_	O
32	참모와	_	_	O
33	같은	_	_	O
34	다른	_	_	O
35	자원에	_	_	O
36	대해,	_	_	O
37	그들의	_	_	O
38	당수당	_	_	O
39	지위	_	_	O
40	때문에,	_	_	O
41	민주당이	_	_	O
42	행사하는	_	_	O
43	불균형	_	_	O
44	지배에	_	_	O
45	기인될	_	_	O
46	수	_	_	O
47	없다는	_	_	O
48	것을	_	_	O
49	보여준다.	_	_	O

#anno-id:790
#text:상원으로부터 나오는 추가적인 한 가지 증거는 다음과 같다 : 직무의 이점과 지역적인 요인들과 같은 다른 요소들을 동일하게 유지하면, 상원 선거를 하는 주의 공화당 대통령과 상원 후보에 대한 일반 투표들 사이의 차이는 연방정부의 조세 부담이 주 (누진세율은 더 많은 수입을 가진 주들에게 더 심하게 타격을 준다) 에게 얼마나 부담스러운가에 대한 정의 함수로 나타난다.
0	상원으로부터	_	_	O
1	나오는	_	_	O
2	추가적인	_	_	O
3	한	_	_	O
4	가지	_	_	O
5	증거는	_	_	O
6	다음과	_	_	O
7	같다	_	_	O
8	:	_	_	O
9	직무의	_	_	O
10	이점과	_	_	O
11	지역적인	_	_	O
12	요인들과	_	_	O
13	같은	_	_	O
14	다른	_	_	O
15	요소들을	_	_	O
16	동일하게	_	_	O
17	유지하면,	_	_	O
18	상원	_	_	O
19	선거를	_	_	O
20	하는	_	_	O
21	주의	_	_	O
22	공화당	_	_	O
23	대통령과	_	_	O
24	상원	_	_	O
25	후보에	_	_	O
26	대한	_	_	O
27	일반	_	_	O
28	투표들	_	_	O
29	사이의	_	_	O
30	차이는	_	_	O
31	연방정부의	_	_	O
32	조세	_	_	O
33	부담이	_	_	O
34	주	_	_	O
35	(누진세율은	_	_	O
36	더	_	_	B-Descriptor
37	많은	_	_	I-Descriptor
38	수입을	_	_	I-Descriptor
39	가진	_	_	I-Descriptor
40	주들에게	주들.n	Political_locales	O
41	더	_	_	O
42	심하게	_	_	O
43	타격을	_	_	O
44	준다)	_	_	O
45	에게	_	_	O
46	얼마나	_	_	O
47	부담스러운가에	_	_	O
48	대한	_	_	O
49	정의	_	_	O
50	함수로	_	_	O
51	나타난다.	_	_	O

#anno-id:799
#text:상원으로부터 나오는 추가적인 한 가지 증거는 다음과 같다 : 직무의 이점과 지역적인 요인들과 같은 다른 요소들을 동일하게 유지하면, 상원 선거를 하는 주의 공화당 대통령과 상원 후보에 대한 일반 투표들 사이의 차이는 연방정부의 조세 부담이 주 (누진세율은 더 많은 수입을 가진 주들에게 더 심하게 타격을 준다) 에게 얼마나 부담스러운가에 대한 정의 함수로 나타난다.
0	상원으로부터	_	_	O
1	나오는	_	_	O
2	추가적인	_	_	O
3	한	_	_	O
4	가지	_	_	O
5	증거는	_	_	O
6	다음과	_	_	O
7	같다	_	_	O
8	:	_	_	O
9	직무의	_	_	O
10	이점과	_	_	O
11	지역적인	_	_	O
12	요인들과	_	_	O
13	같은	_	_	O
14	다른	_	_	O
15	요소들을	_	_	O
16	동일하게	_	_	O
17	유지하면,	_	_	O
18	상원	_	_	O
19	선거를	_	_	O
20	하는	_	_	O
21	주의	_	_	O
22	공화당	_	_	B-Type
23	대통령과	대통령.n	Leadership	O
24	상원	_	_	O
25	후보에	_	_	O
26	대한	_	_	O
27	일반	_	_	O
28	투표들	_	_	O
29	사이의	_	_	O
30	차이는	_	_	O
31	연방정부의	_	_	O
32	조세	_	_	O
33	부담이	_	_	O
34	주	_	_	O
35	(누진세율은	_	_	O
36	더	_	_	O
37	많은	_	_	O
38	수입을	_	_	O
39	가진	_	_	O
40	주들에게	_	_	O
41	더	_	_	O
42	심하게	_	_	O
43	타격을	_	_	O
44	준다)	_	_	O
45	에게	_	_	O
46	얼마나	_	_	O
47	부담스러운가에	_	_	O
48	대한	_	_	O
49	정의	_	_	O
50	함수로	_	_	O
51	나타난다.	_	_	O

#anno-id:801
#text:더 간단히 설명하면, 죄수의 딜레마가 더 심할 때 투표자들은 공화당의 대통령 후보를 공화당의 상원 후보보다 더 좋게 본다.
0	더	_	_	B-Manner
1	간단히	_	_	I-Manner
2	설명하면,	설명하다.v	Encoding	O
3	죄수의	_	_	B-Message
4	딜레마가	_	_	I-Message
5	더	_	_	I-Message
6	심할	_	_	I-Message
7	때	_	_	I-Message
8	투표자들은	_	_	I-Message
9	공화당의	_	_	I-Message
10	대통령	_	_	I-Message
11	후보를	_	_	I-Message
12	공화당의	_	_	I-Message
13	상원	_	_	I-Message
14	후보보다	_	_	I-Message
15	더	_	_	I-Message
16	좋게	_	_	I-Message
17	본다.	_	_	I-Message

#anno-id:816
#text:주들 간 상호 계량 경제적 조사를 하면, 더 나아가서, 다른 요인들을 일정하게 유지하면, 공화당 주지사 후보로 가는 주의 다수당 표와 주 하원의 공화당 의석 사이의 차이는 주 세율의 정의 함수로 나타난다.
0	주들	_	_	O
1	간	_	_	O
2	상호	_	_	O
3	계량	_	_	O
4	경제적	_	_	O
5	조사를	조사.n	Scrutiny	O
6	하면,	_	_	O
7	더	_	_	O
8	나아가서,	_	_	O
9	다른	_	_	O
10	요인들을	_	_	O
11	일정하게	_	_	O
12	유지하면,	_	_	O
13	공화당	_	_	O
14	주지사	_	_	O
15	후보로	_	_	O
16	가는	_	_	O
17	주의	_	_	O
18	다수당	_	_	O
19	표와	_	_	O
20	주	_	_	O
21	하원의	_	_	O
22	공화당	_	_	O
23	의석	_	_	O
24	사이의	_	_	O
25	차이는	_	_	O
26	주	_	_	O
27	세율의	_	_	O
28	정의	_	_	O
29	함수로	_	_	O
30	나타난다.	_	_	O

#anno-id:818
#text:요약하면, 연방 및 주 정부 차원에서 투표소에서 투표자들이 나타내는 외견상 비합리적인 행동의 적어도 일부에 대해서는 대단히 이성적인 설명이 가능할 수 있다.
0	요약하면,	_	_	O
1	연방	_	_	O
2	및	_	_	O
3	주	_	_	O
4	정부	_	_	O
5	차원에서	_	_	O
6	투표소에서	_	_	B-Whole
7	투표자들이	_	_	I-Whole
8	나타내는	_	_	I-Whole
9	외견상	_	_	I-Whole
10	비합리적인	_	_	I-Whole
11	행동의	_	_	I-Whole
12	적어도	_	_	O
13	일부에	일부.n	Part_whole	O
14	대해서는	_	_	O
15	대단히	_	_	O
16	이성적인	_	_	O
17	설명이	_	_	O
18	가능할	_	_	O
19	수	_	_	O
20	있다.	_	_	O

#anno-id:820
#text:요약하면, 연방 및 주 정부 차원에서 투표소에서 투표자들이 나타내는 외견상 비합리적인 행동의 적어도 일부에 대해서는 대단히 이성적인 설명이 가능할 수 있다.
0	요약하면,	_	_	O
1	연방	_	_	O
2	및	_	_	O
3	주	_	_	O
4	정부	_	_	O
5	차원에서	_	_	O
6	투표소에서	_	_	B-State_of_affairs
7	투표자들이	_	_	I-State_of_affairs
8	나타내는	_	_	I-State_of_affairs
9	외견상	_	_	I-State_of_affairs
10	비합리적인	_	_	I-State_of_affairs
11	행동의	_	_	I-State_of_affairs
12	적어도	_	_	I-State_of_affairs
13	일부에	_	_	I-State_of_affairs
14	대해서는	_	_	I-State_of_affairs
15	대단히	_	_	O
16	이성적인	_	_	B-Manner
17	설명이	설명.n	Explaining_the_facts	O
18	가능할	_	_	O
19	수	_	_	O
20	있다.	_	_	O

#anno-id:821
#text:요약하면, 연방 및 주 정부 차원에서 투표소에서 투표자들이 나타내는 외견상 비합리적인 행동의 적어도 일부에 대해서는 대단히 이성적인 설명이 가능할 수 있다.
0	요약하면,	_	_	O
1	연방	_	_	O
2	및	_	_	O
3	주	_	_	O
4	정부	_	_	O
5	차원에서	_	_	O
6	투표소에서	_	_	B-Place
7	투표자들이	_	_	B-Agent
8	나타내는	_	_	O
9	외견상	_	_	B-Manner
10	비합리적인	_	_	I-Manner
11	행동의	행동.n	Conduct	O
12	적어도	_	_	O
13	일부에	_	_	O
14	대해서는	_	_	O
15	대단히	_	_	O
16	이성적인	_	_	O
17	설명이	_	_	O
18	가능할	_	_	O
19	수	_	_	O
20	있다.	_	_	O

#anno-id:823
#text:요약하면, 연방 및 주 정부 차원에서 투표소에서 투표자들이 나타내는 외견상 비합리적인 행동의 적어도 일부에 대해서는 대단히 이성적인 설명이 가능할 수 있다.
0	요약하면,	_	_	O
1	연방	_	_	O
2	및	_	_	O
3	주	주.n	Political_locales	O
4	정부	_	_	O
5	차원에서	_	_	O
6	투표소에서	_	_	O
7	투표자들이	_	_	O
8	나타내는	_	_	O
9	외견상	_	_	O
10	비합리적인	_	_	O
11	행동의	_	_	O
12	적어도	_	_	O
13	일부에	_	_	O
14	대해서는	_	_	O
15	대단히	_	_	O
16	이성적인	_	_	O
17	설명이	_	_	O
18	가능할	_	_	O
19	수	_	_	O
20	있다.	_	_	O

#anno-id:825
#text:Zupan 씨는 남캘리포니아대학교의 경영 대학원에서 가르친다.
0	Zupan	_	_	O
1	씨는	_	_	O
2	남캘리포니아대학교의	_	_	O
3	경영	_	_	B-Descriptor
4	대학원에서	대학원.n	Locale_by_use	O
5	가르친다.	_	_	O

#anno-id:826
#text:Goodwill에의 당신의 기부는 당신이 알수 있는 것보다 더 의미가 있을 것입니다.
0	Goodwill에의	에.j	Goal	B-Landmark
1	당신의	_	_	B-Trajector
2	기부는	_	_	I-Trajector
3	당신이	_	_	O
4	알수	_	_	O
5	있는	_	_	O
